text,user,created_at,lang,geo
"""#EnDesarrollo Hospital militar en Kabul, bajo ataque https://t.co/FuTuNCCOt1""","{""created_at"": ""2015-01-24 04:50:19"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""DD2E44"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/558857381262553088/6rITavZC_normal.jpeg"", ""lang"": ""es"", ""statuses_count"": 11221, ""is_translator"": false, ""followers_count"": 66, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 12, ""id_str"": ""2994138739"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""Yo soy Irnoman"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2994138739/1422077655"", ""listed_count"": 14, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2994138739, ""screen_name"": ""TonyIronman"", ""profile_background_color"": ""000000"", ""friends_count"": 152, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/558857381262553088/6rITavZC_normal.jpeg"", ""profile_background_tile"": false, ""name"": ""Tony Stark""}",2017-03-08 12:01:38,es,{'coordinates': {}}
"""RT @AFP: Isis claims responsibility for Kabul hospital attack by fake doctors https://t.co/rCzddTL1Wz""","{""created_at"": ""2012-01-25 03:12:44"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme10/bg.gif"", ""geo_enabled"": true, ""protected"": false, ""profile_link_color"": ""FF0000"", ""profile_sidebar_fill_color"": ""7AC3EE"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/838822724831170561/F7GRr3ZH_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 47166, ""is_translator"": false, ""followers_count"": 819, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 201, ""id_str"": ""473519962"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme10/bg.gif"", ""profile_sidebar_border_color"": ""65B0DA"", ""default_profile_image"": false, ""description"": ""Catholic woman, christian, conservative, capitalist, big sis, aunt, daughter, student. Love God & Country! Prayer and Faith important!"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/473519962/1370989505"", ""listed_count"": 61, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 473519962, ""screen_name"": ""MiriamDeaza"", ""profile_background_color"": ""642D8B"", ""friends_count"": 2900, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""3D1957"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/838822724831170561/F7GRr3ZH_normal.jpg"", ""profile_background_tile"": true, ""name"": ""Miriam""}",2017-03-08 12:01:38,en,{'coordinates': {}}
"""RT @CodeAud: Explosion, gunfire near military hospital &amp; #US Embassy in #Kabul 5 killed &amp; 60 injured ,gun fire still going on.\nhttps://t.co\u2026""","{""created_at"": ""2014-04-25 03:58:44"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/729266898773381120/Fs7t7SdN_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 19349, ""is_translator"": false, ""followers_count"": 838, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 23035, ""id_str"": ""2462500608"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Conservative/Libertarian"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2462500608/1486921886"", ""listed_count"": 27, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2462500608, ""screen_name"": ""bbeekk321"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 1006, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/729266898773381120/Fs7t7SdN_normal.jpg"", ""profile_background_tile"": false, ""name"": ""Keith Burton""}",2017-03-08 12:01:37,en,{'coordinates': {}}
"""RT @WanguiKk: Limuru Cottage Hospital is looking for a Finance Intern. Send CVs to awanjau61@gmail.com, limurucottagehospitals@gmail.com. @\u2026""","{""created_at"": ""2011-07-02 10:24:07"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/378800000082171632/8abea19ff99de047c66a796dd19e99a7.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Nairobi"", ""profile_link_color"": ""090A0A"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/838104913112616960/_zUDf4hJ_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 13687, ""is_translator"": false, ""followers_count"": 551, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 34, ""utc_offset"": 10800, ""id_str"": ""327857750"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/378800000082171632/8abea19ff99de047c66a796dd19e99a7.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""Chemical engineer|#JavaProgrammer |Agriculturist |Subaru Enthusiast|\n #QuinsKenya| #God'sFavor|\nFor best deliveries follow @cityrydes"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/327857750/1487910357"", ""listed_count"": 41, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 327857750, ""screen_name"": ""BansleySams"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 501, ""contributors_enabled"": false, ""verified"": false, ""location"": ""+254"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/838104913112616960/_zUDf4hJ_normal.jpg"", ""profile_background_tile"": false, ""name"": ""THECURVER\u2122""}",2017-03-08 12:01:37,en,{'coordinates': {}}
"""Gunmen attack military hospital in Afghan capital https://t.co/l8gSVxZk6S""","{""created_at"": ""2014-01-12 08:12:01"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/826760820986048513/9E_kzE8f_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 28986, ""is_translator"": false, ""followers_count"": 669, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 0, ""utc_offset"": -28800, ""id_str"": ""2287768814"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Best news, information, and resources about weight loss tips, body building program, diet and fitness."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2287768814/1485950193"", ""listed_count"": 35, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2287768814, ""screen_name"": ""PowerMuscleFit"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 1078, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Asia Pacific"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/826760820986048513/9E_kzE8f_normal.jpg"", ""profile_background_tile"": false, ""name"": ""World News Today""}",2017-03-08 12:01:37,en,{'coordinates': {}}
"""RT @BizAsia: #AishwaryaRaiBachchan 's father admitted to hospital: https://t.co/GGPQXMLPJ2""","{""created_at"": ""2009-09-08 22:45:30"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/707147332/ed48724046a819b3cb1f403ceecf6d8e.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""London"", ""profile_link_color"": ""9266CC"", ""profile_sidebar_fill_color"": ""5D62D5"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/774908498517823488/C9aibPZ3_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 125929, ""is_translator"": false, ""followers_count"": 7015, ""entities"": {""description"": {""urls"": [{""indices"": [72, 95], ""display_url"": ""amr1tablog.wordpress.com"", ""expanded_url"": ""http://amr1tablog.wordpress.com"", ""url"": ""https://t.co/feUnaU0BnM""}]}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""bizasialive.com"", ""expanded_url"": ""http://www.bizasialive.com"", ""url"": ""https://t.co/Qx2Pa3XNeW""}]}}, ""favourites_count"": 3103, ""utc_offset"": 0, ""id_str"": ""72663390"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/707147332/ed48724046a819b3cb1f403ceecf6d8e.jpeg"", ""profile_sidebar_border_color"": ""5D62D5"", ""default_profile_image"": false, ""description"": ""Senior Editor for @BizAsia \u273d Wannabe Mrs Ricky Bahl \u273d Bollywood blogger https://t.co/feUnaU0BnM \u273d True Scorpion with a sting! \u273d Views all mine"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/72663390/1475015775"", ""listed_count"": 160, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 72663390, ""screen_name"": ""Amr1ta"", ""profile_background_color"": ""2D0AAD"", ""friends_count"": 1076, ""contributors_enabled"": false, ""verified"": false, ""location"": ""London, UK"", ""profile_text_color"": ""060A4E"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/774908498517823488/C9aibPZ3_normal.jpg"", ""url"": ""https://t.co/Qx2Pa3XNeW"", ""profile_background_tile"": true, ""name"": ""Amrita Tanna""}",2017-03-08 12:01:37,en,{'coordinates': {}}
"""We provide #sexual #dysfunction #treatment at our hospital. We have #Chinese #andrology specialists at our\u2026 https://t.co/FaHlcrGrdO""","{""created_at"": ""2016-11-04 13:24:10"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Karachi"", ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/799849482917736448/AKTOW-27_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""en"", ""statuses_count"": 527, ""is_translator"": false, ""followers_count"": 294, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""zhongbahospital.com"", ""expanded_url"": ""http://zhongbahospital.com/"", ""url"": ""https://t.co/jknOSiMwXa""}]}}, ""favourites_count"": 70, ""utc_offset"": 18000, ""id_str"": ""794515580917321728"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""#Zhongba #Hospital in Lahore is providing the services of #Gynecology #Andrology #Anorectal disease. Chinese #Doctors treat with #Chinese Traditional #Medicines"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/794515580917321728/1486121813"", ""listed_count"": 9, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 7.94515580917322e+17, ""screen_name"": ""zhongbahospital"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 320, ""contributors_enabled"": false, ""verified"": false, ""location"": ""61/R1 M.A. Johar Town Lahore"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/799849482917736448/AKTOW-27_normal.jpg"", ""url"": ""https://t.co/jknOSiMwXa"", ""profile_background_tile"": false, ""name"": ""Zhong-Ba Hospital""}",2017-03-08 12:01:36,en,{'coordinates': {}}
"""RT @HasrulRizwan: Selamat Hari Wanita buat semua wanita. Terutamanya Nursajat, yang baru dapat pengiktirafan jadi wanita dari Hospital KPJ.\u2026""","{""created_at"": ""2010-07-09 17:28:39"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/378800000095252046/a03512aa0762aea8c8e610a3fe97e074.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Kuala Lumpur"", ""profile_link_color"": ""691CE8"", ""profile_sidebar_fill_color"": ""B103AB"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/812195655628165120/twYef676_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 6415, ""is_translator"": false, ""followers_count"": 218, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 534, ""utc_offset"": 28800, ""id_str"": ""164715173"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/378800000095252046/a03512aa0762aea8c8e610a3fe97e074.jpeg"", ""profile_sidebar_border_color"": ""FFFFFF"", ""default_profile_image"": false, ""description"": ""Living Corpse.\nDota 2.\nEx-cunt."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/164715173/1402552506"", ""listed_count"": 1, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 164715173, ""screen_name"": ""braxaxaxaxa"", ""profile_background_color"": ""080149"", ""friends_count"": 401, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""620186"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/812195655628165120/twYef676_normal.jpg"", ""profile_background_tile"": true, ""name"": ""Yama Raskav""}",2017-03-08 12:01:36,in,{'coordinates': {}}
"""X-ray done in ten mins at Uob hospital thank you #nhs @NHSMillion @BristolUni""","{""created_at"": ""2009-03-28 16:09:24"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme18/bg.gif"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Amsterdam"", ""profile_link_color"": ""1B95E0"", ""profile_sidebar_fill_color"": ""000000"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/378800000157709777/3f6ffccb30a1b0df696dba27c242f499_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 2972, ""is_translator"": false, ""followers_count"": 565, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""devyaniprabhat.com"", ""expanded_url"": ""http://devyaniprabhat.com"", ""url"": ""https://t.co/of51coJFV2""}]}}, ""favourites_count"": 624, ""utc_offset"": 3600, ""id_str"": ""27243408"", ""profile_use_background_image"": false, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme18/bg.gif"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": ""Lecturer @bristolunilaw Writer PI ESRC project: #Citizenship #HumanRights #lawyers @nyulaw alum; tennis, spin, music, art & all things law. Opinions: mine."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/27243408/1481392382"", ""listed_count"": 24, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 27243408, ""screen_name"": ""Devi636"", ""profile_background_color"": ""000000"", ""friends_count"": 441, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Bristol/London/NYC"", ""profile_text_color"": ""000000"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/378800000157709777/3f6ffccb30a1b0df696dba27c242f499_normal.jpeg"", ""url"": ""https://t.co/of51coJFV2"", ""profile_background_tile"": false, ""name"": ""Dr Devyani Prabhat""}",2017-03-08 12:01:35,en,{'coordinates': {}}
"""At least two killed in attack on hospital https://t.co/5R11kbTVHs""","{""created_at"": ""2014-01-12 08:12:01"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/826760820986048513/9E_kzE8f_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 28986, ""is_translator"": false, ""followers_count"": 669, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 0, ""utc_offset"": -28800, ""id_str"": ""2287768814"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Best news, information, and resources about weight loss tips, body building program, diet and fitness."", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/2287768814/1485950193"", ""listed_count"": 35, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 2287768814, ""screen_name"": ""PowerMuscleFit"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 1078, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Asia Pacific"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/826760820986048513/9E_kzE8f_normal.jpg"", ""profile_background_tile"": false, ""name"": ""World News Today""}",2017-03-08 12:01:35,en,{'coordinates': {}}
"""https://t.co/pT371X62Uk""","{""created_at"": ""2011-10-19 11:45:14"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme3/bg.gif"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""Santiago"", ""profile_link_color"": ""088253"", ""profile_sidebar_fill_color"": ""E3E2DE"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/3630708681/f388b021dab373bf6a646971e8368756_normal.jpeg"", ""lang"": ""pt"", ""statuses_count"": 10401, ""is_translator"": false, ""followers_count"": 157, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 25, ""utc_offset"": -10800, ""id_str"": ""393934629"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme3/bg.gif"", ""profile_sidebar_border_color"": ""D3D2CF"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/393934629/1368017181"", ""listed_count"": 1, ""has_extended_profile"": true, ""translator_type"": ""regular"", ""id"": 393934629, ""screen_name"": ""Ricardo_Saude"", ""profile_background_color"": ""EDECE9"", ""friends_count"": 157, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Santos Dumont, Aracaju"", ""profile_text_color"": ""634047"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/3630708681/f388b021dab373bf6a646971e8368756_normal.jpeg"", ""profile_background_tile"": false, ""name"": ""RicardoRRamos""}",2017-03-08 12:01:35,und,{'coordinates': {}}
"""Military Hospital https://t.co/Ish7XFHM2C""","{""created_at"": ""2010-01-09 15:10:44"", ""profile_background_image_url"": ""http://abs.twimg.com/images/themes/theme1/bg.png"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""New Delhi"", ""profile_link_color"": ""1DA1F2"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/435723656501538816/P6IJeIQG_normal.jpeg"", ""lang"": ""en"", ""statuses_count"": 25430, ""is_translator"": false, ""followers_count"": 235, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 376, ""utc_offset"": 19800, ""id_str"": ""103278935"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://abs.twimg.com/images/themes/theme1/bg.png"", ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""Entrepreneur Voracious reader Pro-Indian National Congress Anti-Imperialist - Zionist - RSS and Takfiri Jihadi"", ""listed_count"": 47, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 103278935, ""screen_name"": ""ali_ghazali"", ""profile_background_color"": ""C0DEED"", ""friends_count"": 67, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Bangalore / Gaya / Delhi"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/435723656501538816/P6IJeIQG_normal.jpeg"", ""profile_background_tile"": false, ""name"": ""Mohammad Ali Usmani""}",2017-03-08 12:01:35,en,{'coordinates': {}}
"""RT @CHENCHA_MUU: Aquel q tenga duda de cu\u00e1n grande es una mujer, los invit\u00f3 a que se paren frente al hospital pediatrico par de horas y obs\u2026""","{""created_at"": ""2010-05-07 00:53:54"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/378800000140745707/BEwJ1gHW.jpeg"", ""geo_enabled"": true, ""protected"": false, ""time_zone"": ""La Paz"", ""profile_link_color"": ""FF0000"", ""profile_sidebar_fill_color"": ""FAF7F7"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/596299342006321152/Y1v9Hdio_normal.jpg"", ""lang"": ""en"", ""statuses_count"": 90870, ""is_translator"": false, ""followers_count"": 808, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": {}}}, ""favourites_count"": 23227, ""utc_offset"": -14400, ""id_str"": ""140999040"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/378800000140745707/BEwJ1gHW.jpeg"", ""profile_sidebar_border_color"": ""000000"", ""default_profile_image"": false, ""description"": """", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/140999040/1402375379"", ""listed_count"": 16, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 140999040, ""screen_name"": ""bMatraca"", ""profile_background_color"": ""131516"", ""friends_count"": 435, ""contributors_enabled"": false, ""verified"": false, ""location"": """", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/596299342006321152/Y1v9Hdio_normal.jpg"", ""profile_background_tile"": false, ""name"": ""black Matraca""}",2017-03-08 12:01:35,es,{'coordinates': {}}
"""MARI \u2013 Vereador Loi da Sa\u00fade faz homenagem as mulheres marienses https://t.co/PESb54yFCv""","{""created_at"": ""2009-07-27 00:56:32"", ""profile_background_image_url"": ""http://pbs.twimg.com/profile_background_images/357356087/express.jpg"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Brasilia"", ""profile_link_color"": ""640301"", ""profile_sidebar_fill_color"": ""DCDEDB"", ""is_translation_enabled"": false, ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/1619667891/av_normal.jpg"", ""lang"": ""pt"", ""statuses_count"": 54681, ""is_translator"": false, ""followers_count"": 2935, ""entities"": {""description"": {""urls"": [{""indices"": [25, 48], ""display_url"": ""ExpressoPB.com"", ""expanded_url"": ""http://ExpressoPB.com"", ""url"": ""https://t.co/Z6fLWNGAqR""}]}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""expressopb.com"", ""expanded_url"": ""http://www.expressopb.com"", ""url"": ""https://t.co/i90AP2Xsdk""}]}}, ""favourites_count"": 3, ""utc_offset"": -10800, ""id_str"": ""60418599"", ""profile_use_background_image"": true, ""profile_background_image_url_https"": ""https://pbs.twimg.com/profile_background_images/357356087/express.jpg"", ""profile_sidebar_border_color"": ""636661"", ""default_profile_image"": false, ""description"": ""Comunica\u00e7\u00e3o e Marketing:\nhttps://t.co/Z6fLWNGAqR -\nRevista EXPRESSO -\nAssessoria de Comunica\u00e7\u00e3o"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/60418599/1480281246"", ""listed_count"": 23, ""has_extended_profile"": true, ""translator_type"": ""none"", ""id"": 60418599, ""screen_name"": ""ExpressoPB"", ""profile_background_color"": ""640301"", ""friends_count"": 967, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Brasil"", ""profile_text_color"": ""333333"", ""default_profile"": false, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/1619667891/av_normal.jpg"", ""url"": ""https://t.co/i90AP2Xsdk"", ""profile_background_tile"": false, ""name"": ""ExpressoPB""}",2017-03-08 12:01:34,pt,{'coordinates': {}}
"""Want to work in #EvergreenPark, IL? View our latest opening: https://t.co/yOJP83fuyW #RN #Nursing #Job #Jobs #Hiring https://t.co/ovK3KrhtxY""","{""created_at"": ""2016-02-04 15:12:14"", ""profile_sidebar_fill_color"": ""DDEEF6"", ""geo_enabled"": false, ""protected"": false, ""time_zone"": ""Pacific Time (US & Canada)"", ""profile_link_color"": ""1DA1F2"", ""profile_image_url_https"": ""https://pbs.twimg.com/profile_images/705449579274063874/e71fTU5z_normal.jpg"", ""is_translation_enabled"": false, ""lang"": ""en"", ""statuses_count"": 109, ""is_translator"": false, ""followers_count"": 92, ""entities"": {""description"": {""urls"": []}, ""url"": {""urls"": [{""indices"": [0, 23], ""display_url"": ""lcmh.org"", ""expanded_url"": ""http://www.lcmh.org"", ""url"": ""https://t.co/hIrsesG3Js""}]}}, ""favourites_count"": 0, ""utc_offset"": -28800, ""id_str"": ""4859238014"", ""profile_use_background_image"": true, ""profile_sidebar_border_color"": ""C0DEED"", ""default_profile_image"": false, ""description"": ""The Technology to Heal, the Mission to Care #JOBS #EVERGREENPARK #HEALTHCARE #NURSING"", ""profile_banner_url"": ""https://pbs.twimg.com/profile_banners/4859238014/1457032347"", ""listed_count"": 101, ""has_extended_profile"": false, ""translator_type"": ""none"", ""id"": 4859238014, ""screen_name"": ""LCMHCareers"", ""profile_background_color"": ""F5F8FA"", ""friends_count"": 15, ""contributors_enabled"": false, ""verified"": false, ""location"": ""Evergreen Park, IL"", ""profile_text_color"": ""333333"", ""default_profile"": true, ""profile_image_url"": ""http://pbs.twimg.com/profile_images/705449579274063874/e71fTU5z_normal.jpg"", ""url"": ""https://t.co/hIrsesG3Js"", ""profile_background_tile"": false, ""name"": ""LCMHJobs""}",2017-03-08 12:01:34,en,{'coordinates': {}}
